"3842","3008 38th Ave SW, Seattle, WA, 98126","Match","Exact","3008 38TH AVE SW, SEATTLE, WA, 98126","-122.380187222967,47.577313348078","186661103","L"
"2519","12 Columbia Key, Bellevue, WA, 98006","Match","Exact","12 COLUMBIA KEY, BELLEVUE, WA, 98006","-122.186948792009,47.567535790546","239772717","R"
"3843","18563 173rd Way SE, Renton, WA, 98058","Match","Exact","18563 173RD WAY SE, RENTON, WA, 98058","-122.109749978312,47.435628414408","239782021","L"
"2518","3414 E Denny Way, Seattle, WA, 98122","Match","Exact","3414 E DENNY WAY, SEATTLE, WA, 98122","-122.287984115163,47.61842167363","186588700","L"
"3844","3243 NE Mulberry St, Issaquah, WA, 98029","Match","Exact","3243 NE MULBERRY ST, ISSAQUAH, WA, 98029","-121.992162171632,47.552618286198","647855287","R"
"2517","16534 NE 169th Pl, Woodinville, WA, 98072","Match","Exact","16534 NE 169TH PL, WOODINVILLE, WA, 98072","-122.119010048233,47.750280488215","239758114","R"
"3845","35505 SE English St, Snoqualmie, WA, 98065","Match","Exact","35505 SE ENGLISH ST, SNOQUALMIE, WA, 98065","-121.867365041867,47.535246040673","187056695","L"
"2516","16544 189th Ave NE, Woodinville, WA, 98072","Match","Exact","16544 189TH AVE NE, WOODINVILLE, WA, 98072","-122.086515928449,47.748354226134","239781158","R"
"3846","22923 SE 282nd St, Maple Valley, WA, 98038","Match","Exact","22923 SE 282ND ST, MAPLE VALLEY, WA, 98038","-122.036101763908,47.348769898567","186923521","R"
"3860","4313 S 289th Pl, Auburn, WA, 98001","Match","Exact","4313 S 289TH PL, AUBURN, WA, 98001","-122.28093868256,47.342123232895","186650291","R"
"2526","10241 126th Ave SE, Renton, WA, 98056","Match","Exact","10241 126TH AVE SE, RENTON, WA, 98056","-122.171894039158,47.511551442059","186632519","R"
"3858","14737 28th Ave NE, Shoreline, WA, 98155","Match","Exact","14737 28TH AVE NE, SHORELINE, WA, 98155","-122.298019980246,47.736395489916","624701701","L"
"2525","2619 NW 60th St, Seattle, WA, 98107","Match","Exact","2619 NW 60TH ST, SEATTLE, WA, 98107","-122.390769760717,47.6722710907","624760142","L"
"3859","8101 NE 120th St, Kirkland, WA, 98034","Match","Exact","8101 NE 120TH ST, KIRKLAND, WA, 98034","-122.234460374914,47.707930152487","186602165","R"
"2524","12033 20th Ave NE, Seattle, WA, 98125","Match","Exact","12033 20TH AVE NE, SEATTLE, WA, 98125","-122.307274226761,47.716037247299","186584497","L"
"2523","23217 SE 239th St, Maple Valley, WA, 98038","Match","Exact","23217 SE 239TH ST, MAPLE VALLEY, WA, 98038","-122.030919212424,47.388038608781","239777618","L"
"2522","4146 20th Ave SW, Seattle, WA, 98106","Match","Exact","4146 20TH AVE SW, SEATTLE, WA, 98106","-122.358928746516,47.566283097407","186589114","L"
"2521","1223 7th Ave W, Seattle, WA, 98119","Match","Exact","1223 7TH AVE W, SEATTLE, WA, 98119","-122.366558216107,47.630526949126","186990037","L"
"2520","8211 Sedgewick Ln, Mercer Island, WA, 98040","No_Match"
"3850","1156 N 93rd St, Seattle, WA, 98103","Match","Exact","1156 N 93RD ST, SEATTLE, WA, 98103","-122.343790255717,47.696413953654","640605774","L"
"3851","22819 NE 166th St, Woodinville, WA, 98077","Match","Exact","22819 NE 166TH ST, WOODINVILLE, WA, 98077","-122.033725635489,47.748073411422","186970097","L"
"3852","2822 NW 90th Pl, Seattle, WA, 98117","Match","Exact","2822 NW 90TH PL, SEATTLE, WA, 98117","-122.393891699611,47.694660681275","186669167","R"
"3853","3015 S Graham St, Seattle, WA, 98108","Match","Exact","3015 S GRAHAM ST, SEATTLE, WA, 98108","-122.293430804983,47.546130698225","186595612","R"
"3854","13780 NE 77th Pl, Redmond, WA, 98052","Match","Exact","13780 NE 77TH PL, REDMOND, WA, 98052","-122.155190277626,47.673519656152","186609890","L"
"2529","16222 SE 135th Pl, Renton, WA, 98059","Match","Exact","16222 SE 135TH PL, RENTON, WA, 98059","-122.124149915364,47.481509687219","643101122","L"
"3855","16204 SE 2nd St, Bellevue, WA, 98008","Match","Exact","16204 SE 2ND ST, BELLEVUE, WA, 98008","-122.123216298857,47.607690496295","186614428","L"
"2528","12833 NE 101st Pl, Kirkland, WA, 98033","Match","Exact","12833 NE 101ST PL, KIRKLAND, WA, 98033","-122.169813994798,47.690808326329","648632386","R"
"3856","16720 NE 23rd Pl, Bellevue, WA, 98008","Match","Exact","16720 NE 23RD PL, BELLEVUE, WA, 98008","-122.117152224721,47.630861327095","186611708","L"
"2527","604 Cedar Dr SE, Auburn, WA, 98002","Match","Exact","604 CEDAR DR SE, AUBURN, WA, 98002","-122.221236453907,47.289267618615","186656001","R"
"3857","547 240th Ave SE, Sammamish, WA, 98074","Match","Exact","547 240TH AVE SE, SAMMAMISH, WA, 98074","-122.019970287639,47.604224952726","239779015","L"
"3870","2527 154th Ave SE, Bellevue, WA, 98007","Match","Exact","2527 154TH AVE SE, BELLEVUE, WA, 98007","-122.135776093611,47.58784172597","186614605","R"
"3871","3913 255th Pl SE, Issaquah, WA, 98029","Match","Exact","3913 255TH PL SE, ISSAQUAH, WA, 98029","-121.998795945375,47.571839985403","239776972","R"
"2540","537 N 66th St, Seattle, WA, 98103","Match","Exact","537 N 66TH ST, SEATTLE, WA, 98103","-122.352101690221,47.676848454714","186579509","R"
"1206","4915 17th Ave S, Seattle, WA, 98108","Match","Exact","4915 17TH AVE S, SEATTLE, WA, 98108","-122.310615349684,47.558675158137","186595166","R"
"2537","1105 273rd Pl SE, Sammamish, WA, 98075","Match","Exact","1105 273RD PL SE, SAMMAMISH, WA, 98075","-121.973785118711,47.598088103925","632008922","L"
"3869","3814 231st Ave SE, Sammamish, WA, 98075","Match","Exact","3814 231ST AVE SE, SAMMAMISH, WA, 98075","-122.031252474433,47.574671439108","239773152","R"
"1205","1715 NE 135th St, Seattle, WA, 98125","Match","Exact","1715 NE 135TH ST, SEATTLE, WA, 98125","-122.310052257638,47.72654107899","186576292","R"
"2536","27498 254th Pl SE, Maple Valley, WA, 98038","Match","Exact","27498 254TH PL SE, MAPLE VALLEY, WA, 98038","-122.003170813808,47.354730461763","625367686","R"
"1204","4356 SW Concord St, Seattle, WA, 98136","Match","Exact","4356 SW CONCORD ST, SEATTLE, WA, 98136","-122.388253903647,47.52419334459","186662005","R"
"2535","504 NW 175th Ct, Shoreline, WA, 98177","Match","Exact","504 NW 175TH CT, SHORELINE, WA, 98177","-122.36355260156,47.756424508221","186715350","L"
"1203","17200 SE 29th Ct, Bellevue, WA, 98008","Match","Exact","17200 SE 29TH CT, BELLEVUE, WA, 98008","-122.111349068648,47.584113630456","186671690","L"
"2534","7031 81st Ave SE, Mercer Island, WA, 98040","Match","Exact","7031 81ST AVE SE, MERCER ISLAND, WA, 98040","-122.231045611996,47.540522706622","186606887","R"
"1202","20850 NE 26th Pl, Sammamish, WA, 98074","Match","Exact","20850 NE 26TH PL, SAMMAMISH, WA, 98074","-122.060931968235,47.634067718155","186617430","L"
"2533","11516 103rd Ave SW, Vashon, WA, 98070","Match","Exact","11516 103RD AVE SW, VASHON, WA, 98070","-122.465413167419,47.502505324493","186662291","R"
"1201","1905 33rd Ave S, Seattle, WA, 98144","Match","Exact","1905 33RD AVE S, SEATTLE, WA, 98144","-122.290903021813,47.585705595201","186594694","R"
"2532","14532-14536 31st Ave NE, Shoreline, WA, 98155","Match","Non_Exact","14536 31ST AVE NE, SHORELINE, WA, 98155","-122.2950735103,47.73443768395","186576439","R"
"1200","23042 16th Ave S, Des Moines, WA, 98198","Match","Exact","23042 16TH AVE S, DES MOINES, WA, 98198","-122.313114339508,47.394552223669","239769651","L"
"2531","1321 208th Ave NE, Sammamish, WA, 98074","Match","Exact","1321 208TH AVE NE, SAMMAMISH, WA, 98074","-122.062471703897,47.620872826975","647897910","L"
"2530","17812-17818 Stone Ave N, Shoreline, WA, 98133","Match","Non_Exact","17818 STONE AVE N, SHORELINE, WA, 98133","-122.342917264705,47.758005501857","239771412","R"
"3861","9416 Templeton Ave SE, Snoqualmie, WA, 98065","Match","Exact","9416 TEMPLETON AVE SE, SNOQUALMIE, WA, 98065","-121.873414260173,47.515877185168","617981242","L"
"3862","3654 254th Ave SE, Issaquah, WA, 98029","Match","Exact","3654 254TH AVE SE, ISSAQUAH, WA, 98029","-122.000072291649,47.576323114979","239776966","L"
"3863","8208 138th Ave NE, Redmond, WA, 98052","Match","Exact","8208 138TH AVE NE, REDMOND, WA, 98052","-122.156035422954,47.676290582517","186609855","R"
"3864","15351 NE 202nd St, Woodinville, WA, 98072","Match","Exact","15351 NE 202ND ST, WOODINVILLE, WA, 98072","-122.134835554121,47.773746528857","186600480","L"
"3865","4290 326th Ave NE, Carnation, WA, 98014","Match","Exact","4290 326TH AVE NE, CARNATION, WA, 98014","-121.904348542003,47.645991992542","239777776","R"
"1209","4825 27th Ave S, Seattle, WA, 98108","Match","Exact","4825 27TH AVE S, SEATTLE, WA, 98108","-122.298082758043,47.559467632962","186595435","R"
"3866","6851 51st Ave NE, Seattle, WA, 98115","Match","Exact","6851 51ST AVE NE, SEATTLE, WA, 98115","-122.27302354461,47.678061960053","186586777","L"
"1208","2802 SW Bataan St, Seattle, WA, 98126","Match","Exact","2802 SW BATAAN ST, SEATTLE, WA, 98126","-122.368681753487,47.546110069894","648600739","R"
"2539","4554 Latona Ave NE, Seattle, WA, 98105","Match","Exact","4554 LATONA AVE NE, SEATTLE, WA, 98105","-122.325016777903,47.661860667015","186583194","R"
"3867","10867-11003 SE 295th St, Auburn, WA, 98092","Match","Non_Exact","11003 SE 295TH ST, AUBURN, WA, 98092","-122.194915091603,47.337925337578","186653773","R"
"1207","18960 131st Pl NE, Woodinville, WA, 98072","Match","Exact","18960 131ST PL NE, WOODINVILLE, WA, 98072","-122.164215386931,47.764990377316","627654138","L"
"2538","14111 NE 4th St, Bellevue, WA, 98007","Match","Exact","14111 NE 4TH ST, BELLEVUE, WA, 98007","-122.152643943332,47.613536640088","186613452","R"
"3868","17202 NE 134th Pl, Redmond, WA, 98052","Match","Exact","17202 NE 134TH PL, REDMOND, WA, 98052","-122.110236349226,47.720372464414","186601408","L"
"3880","12211 SE 65th St, Bellevue, WA, 98006","Match","Exact","12211 SE 65TH ST, BELLEVUE, WA, 98006","-122.17679082051,47.544541647441","186609314","R"
"3881","11659 168th Ct NE, Redmond, WA, 98052","Match","Non_Exact","11659 168TH PL NE, REDMOND, WA, 98052","-122.115839531289,47.704483372841","630049219","R"
"3882","25921-25929 35th Pl S, Kent, WA, 98032","Match","Non_Exact","25929 35TH PL S, KENT, WA, 98032","-122.286854841155,47.369251547803","640965934","L"
"1220","1024 Washington Pl E, Seattle, WA, 98112","Match","Exact","1024 WASHINGTON PL E, SEATTLE, WA, 98112","-122.292547283228,47.627693417329","186588009","R"
"2551","5703 Charlotte Ave SE, Auburn, WA, 98092","Match","Exact","5703 CHARLOTTE AVE SE, AUBURN, WA, 98092","-122.195832175335,47.258644065111","640913169","R"
"2550","4754 26th Ave SW, Seattle, WA, 98106","Match","Exact","4754 26TH AVE SW, SEATTLE, WA, 98106","-122.365420032105,47.560120829249","186590871","L"
"1217","24031 SE 262nd Pl, Maple Valley, WA, 98038","Match","Exact","24031 SE 262ND PL, MAPLE VALLEY, WA, 98038","-122.02081935958,47.366235464475","630139953","L"
"2548","2100 156th Ave SE, Bellevue, WA, 98007","Match","Exact","2100 156TH AVE SE, BELLEVUE, WA, 98007","-122.131807339473,47.591088704468","239772964","L"
"1216","7325 86th Ave SE, Mercer Island, WA, 98040","Match","Exact","7325 86TH AVE SE, MERCER ISLAND, WA, 98040","-122.224054603657,47.537188557104","239772667","L"
"2547","13038 SE 184th Pl, Renton, WA, 98058","Match","Exact","13038 SE 184TH PL, RENTON, WA, 98058","-122.166911844022,47.437385034401","186633920","L"
"1215","4055 238th Pl SE, Issaquah, WA, 98029","Match","Exact","4055 238TH PL SE, ISSAQUAH, WA, 98029","-122.02170623882,47.571950105722","186922726","R"
"2546","3616 Lincoln Ave NE, Newcastle, WA, 98056","Match","Exact","3616 LINCOLN AVE NE, NEWCASTLE, WA, 98056","-122.193653525802,47.523992577786","627654345","R"
"1214","25480 SE 275th Pl, Maple Valley, WA, 98038","Match","Exact","25480 SE 275TH PL, MAPLE VALLEY, WA, 98038","-122.000727244184,47.35507265638","627654592","L"
"2545","16659 SE 69th Way, Bellevue, WA, 98006","Match","Exact","16659 SE 69TH WAY, BELLEVUE, WA, 98006","-122.118375694378,47.540845770297","640612069","R"
"1213","31103 SE 85th Pl, Preston, WA, 98050","Match","Exact","31103 SE 85TH PL, PRESTON, WA, 98050","-121.925498056675,47.524146762465","186620376","L"
"2544","10822-10830 24th Ave NE, Seattle, WA, 98125","Match","Non_Exact","10830 24TH AVE NE, SEATTLE, WA, 98125","-122.30265639512,47.707733925702","634328556","R"
"1212","4131 SW Kenyon St, Seattle, WA, 98136","Match","Exact","4131 SW KENYON ST, SEATTLE, WA, 98136","-122.385145295692,47.532146850949","186661885","L"
"2543","6133 160th Ave SE, Bellevue, WA, 98006","Match","Exact","6133 160TH AVE SE, BELLEVUE, WA, 98006","-122.126217732203,47.548471647116","186696817","L"
"1211","1911 E Columbia St, Seattle, WA, 98122","Match","Exact","1911 E COLUMBIA ST, SEATTLE, WA, 98122","-122.307413264262,47.609127084852","239762786","R"
"2542","6438 131st Ave SE, Bellevue, WA, 98006","Match","Exact","6438 131ST AVE SE, BELLEVUE, WA, 98006","-122.165532700683,47.544683274543","239764321","L"
"1210","4532 13th Ave S, Seattle, WA, 98108","Match","Exact","4532 13TH AVE S, SEATTLE, WA, 98108","-122.315976982322,47.562962186843","652691625","L"
"2541","7901-7911 39th Ave SW, Seattle, WA, 98136","Match","Non_Exact","7911 39TH AVE SW, SEATTLE, WA, 98136","-122.382080448033,47.531978957261","186662111","R"
"3872","26546 236th Pl SE, Maple Valley, WA, 98038","Match","Exact","26546 236TH PL SE, MAPLE VALLEY, WA, 98038","-122.025970942527,47.363785512926","653502100","L"
"3873","32900 19th Ave SW, Federal Way, WA, 98023","Match","Exact","32900 19TH AVE SW, FEDERAL WAY, WA, 98023","-122.358706853241,47.306830264939","239775278","L"
"3874","11440 69th Pl S, Seattle, WA, 98178","Match","Exact","11440 69TH PL S, SEATTLE, WA, 98178","-122.247851574275,47.501222196031","239773597","L"
"3875","3920 153rd Ave SE, Bellevue, WA, 98006","Match","Exact","3920 153RD AVE SE, BELLEVUE, WA, 98006","-122.136629188378,47.575058053339","239772985","L"
"3876","3019 30th Ave W, Seattle, WA, 98199","Match","Exact","3019 30TH AVE W, SEATTLE, WA, 98199","-122.395781633052,47.647196770111","239788286","L"
"3877","1917 235th Ct NE, Sammamish, WA, 98074","Match","Exact","1917 235TH CT NE, SAMMAMISH, WA, 98074","-122.025894587007,47.626593336359","186683943","L"
"1219","6215 30th Ave NW, Seattle, WA, 98107","Match","Exact","6215 30TH AVE NW, SEATTLE, WA, 98107","-122.395760061919,47.673851505347","186658223","L"
"3878","746 Boylston Ave E, Seattle, WA, 98102","Match","Exact","746 BOYLSTON AVE E, SEATTLE, WA, 98102","-122.32349122395,47.625547897831","186584273","R"
"1218","2439 Piedmont Pl W, Seattle, WA, 98199","Match","Exact","2439 PIEDMONT PL W, SEATTLE, WA, 98199","-122.403078011367,47.640261596656","186659493","L"
"2549","625 212th Ave SE, Sammamish, WA, 98074","Match","Exact","625 212TH AVE SE, SAMMAMISH, WA, 98074","-122.057197127211,47.603120765204","186920991","R"
"3879","701-711 26th Ave, Seattle, WA, 98122","Match","Non_Exact","711 26TH AVE, SEATTLE, WA, 98122","-122.298953108325,47.608146268808","186593115","L"
"3890","1525 79th Pl NE, Medina, WA, 98039","Match","Exact","1525 79TH PL NE, MEDINA, WA, 98039","-122.235158454085,47.624271667528","186602576","L"
"3891","12005 SE 219th Ct, Kent, WA, 98031","Match","Exact","12005 SE 219TH CT, KENT, WA, 98031","-122.181413367294,47.405502359789","186708597","R"
"3892","4229 S 144th St, Tukwila, WA, 98168","Match","Exact","4229 S 144TH ST, TUKWILA, WA, 98168","-122.280727381422,47.47411301142","651976235","R"
"3893","5214 S 292nd St, Auburn, WA, 98001","Match","Exact","5214 S 292ND ST, AUBURN, WA, 98001","-122.269289456925,47.340395731151","186672416","R"
"1231","2523-2533 103rd Ave SE, Bellevue, WA, 98004","Match","Non_Exact","2533 103RD AVE SE, BELLEVUE, WA, 98004","-122.204039509145,47.587485375043","655679377","R"
"2562","7523 Mary Ave NW, Seattle, WA, 98117","Match","Exact","7523 MARY AVE NW, SEATTLE, WA, 98117","-122.375528405755,47.6834837572","186577366","L"
"1230","2110 216th Pl NE, Sammamish, WA, 98074","Match","Exact","2110 216TH PL NE, SAMMAMISH, WA, 98074","-122.051044417685,47.629042410949","186673072","R"
"2561","3423 33rd Ave W, Seattle, WA, 98199","Match","Exact","3423 33RD AVE W, SEATTLE, WA, 98199","-122.399623415099,47.650686143593","186659376","L"
"2560","1015 158th Pl SE, Bellevue, WA, 98008","Match","Exact","1015 158TH PL SE, BELLEVUE, WA, 98008","-122.129066316994,47.601148864391","239772960","R"
"1228","13428 NE 12th Pl, Bellevue, WA, 98005","Match","Exact","13428 NE 12TH PL, BELLEVUE, WA, 98005","-122.161441949982,47.621485353616","186945855","L"
"2559","4103 Hillcrest Ave SW, Seattle, WA, 98116","Match","Exact","4103 HILLCREST AVE SW, SEATTLE, WA, 98116","-122.404006588474,47.566221789126","186660532","R"
"1227","7704 Heather Ave SE, Snoqualmie, WA, 98065","Match","Exact","7704 HEATHER AVE SE, SNOQUALMIE, WA, 98065","-121.865674153156,47.532000480041","186957770","L"
"2558","14106 176th Ave NE, Redmond, WA, 98052","Match","Exact","14106 176TH AVE NE, REDMOND, WA, 98052","-122.103283026102,47.727096309111","186680138","R"
"1226","4511 S 262nd St, Kent, WA, 98032","Match","Exact","4511 S 262ND ST, KENT, WA, 98032","-122.277564734237,47.366596117985","186649452","R"
"2557","3244 112th Ave SE, Bellevue, WA, 98004","Match","Exact","3244 112TH AVE SE, BELLEVUE, WA, 98004","-122.19110919378,47.58136972915","186607895","L"
"1225","31456 117th Pl SE, Auburn, WA, 98092","Match","Exact","31456 117TH PL SE, AUBURN, WA, 98092","-122.185096788005,47.320242683971","186934921","R"
"2556","3257 NW Market St, Seattle, WA, 98107","Match","Exact","3257 NW MARKET ST, SEATTLE, WA, 98107","-122.399154632063,47.668560429131","186658251","L"
"1224","667 237th Pl SE, Sammamish, WA, 98074","Match","Exact","667 237TH PL SE, SAMMAMISH, WA, 98074","-122.022971274517,47.602671614268","627280662","L"
"2555","34809 SE Garden Ct, Snoqualmie, WA, 98065","Match","Exact","34809 SE GARDEN CT, SNOQUALMIE, WA, 98065","-121.876402954784,47.540405586184","186963979","R"
"1223","9900 SW Quartermaster Dr, Vashon, WA, 98070","Match","Exact","9900 SW QUARTERMASTER DR, VASHON, WA, 98070","-122.46058407267,47.403684203894","658298470","R"
"2554","1806 15th Ave, Seattle, WA, 98122","Match","Exact","1806 15TH AVE, SEATTLE, WA, 98122","-122.312666550868,47.61773082032","186587590","R"
"1222","4426 38th Ave SW, Seattle, WA, 98126","Match","Exact","4426 38TH AVE SW, SEATTLE, WA, 98126","-122.380006956668,47.564172462062","186661175","L"
"2553","3608 NE Sunset Blvd, Renton, WA, 98056","Match","Exact","3608 NE SUNSET BLVD, RENTON, WA, 98056","-122.171284051415,47.505920427345","186632551","R"
"1221","2000-2098 NE 68th St, Seattle, WA, 98115","Match","Non_Exact","2098 NE 68TH ST, SEATTLE, WA, 98115","-122.305296499088,47.67769512259","186585365","L"
"2552","16904 NE 116th St, Redmond, WA, 98052","Match","Exact","16904 NE 116TH ST, REDMOND, WA, 98052","-122.113785807489,47.703893872562","186610247","R"
"3883","12816 84th Ave S, Seattle, WA, 98178","Match","Exact","12816 84TH AVE S, SEATTLE, WA, 98178","-122.227467102162,47.48739857071","655683815","L"
"3884","10642 SE 200th St, Kent, WA, 98031","Match","Exact","10642 SE 200TH ST, KENT, WA, 98031","-122.197859487159,47.423157674143","186709280","L"
"3885","19117-19123 Richmond Beach Dr NW, Shoreline, WA, 98177","Match","Non_Exact","19123 RICHMOND BEACH DR NW, SHORELINE, WA, 98177","-122.387716826721,47.767715081254","186572916","L"
"3886","9033 NE 32nd St, Yarrow Point, WA, 98004","Match","Exact","9033 NE 32ND ST, YARROW POINT, WA, 98004","-122.219091022943,47.639115073585","658295758","R"
"3887","5426 40th Ave W, Seattle, WA, 98199","Match","Exact","5426 40TH AVE W, SEATTLE, WA, 98199","-122.409272215806,47.668526816773","186657959","R"
"3888","14070 Military Rd S, Tukwila, WA, 98168","Match","Exact","14070 MILITARY RD S, TUKWILA, WA, 98168","-122.292594457563,47.476836136743","186626485","L"
"3889","19009-19021 SE 266th St, Covington, WA, 98042","Match","Non_Exact","19021 SE 266TH ST, COVINGTON, WA, 98042","-122.087409779305,47.362754937522","648773193","R"
"1229","11727 9th Ave NW, Seattle, WA, 98177","Match","Exact","11727 9TH AVE NW, SEATTLE, WA, 98177","-122.368314838736,47.714710650632","239771980","L"
"1242","20312 102nd Pl SE, Kent, WA, 98031","Match","Exact","20312 102ND PL SE, KENT, WA, 98031","-122.204118129339,47.420333104438","186672571","R"
"2573","243 Edmonds Pl NE, Renton, WA, 98056","Match","Exact","243 EDMONDS PL NE, RENTON, WA, 98056","-122.184653984718,47.485363432157","187088340","L"
"1241","10090 177th Ave NE, Redmond, WA, 98052","Match","Exact","10090 177TH AVE NE, REDMOND, WA, 98052","-122.104300906377,47.69079609163","239772843","L"
"2572","507 130th Pl SE, Bellevue, WA, 98005","Match","Exact","507 130TH PL SE, BELLEVUE, WA, 98005","-122.166898111985,47.605068105874","186608187","R"
"1240","4131 51st Ave S, Seattle, WA, 98118","Match","Exact","4131 51ST AVE S, SEATTLE, WA, 98118","-122.269573079363,47.566087096126","186595059","R"
"2571","2727 32nd Ave S, Seattle, WA, 98144","Match","Exact","2727 32ND AVE S, SEATTLE, WA, 98144","-122.292008342988,47.579273395392","186594744","R"
"2570","14710 255th Ave SE, Issaquah, WA, 98027","Match","Exact","14710 255TH AVE SE, ISSAQUAH, WA, 98027","-122.000359579629,47.470036091028","655684451","R"
"1239","9552 Phinney Ave N, Seattle, WA, 98103","Match","Exact","9552 PHINNEY AVE N, SEATTLE, WA, 98103","-122.353955450918,47.698337055975","186578713","R"
"1238","1840-1846 9th St W, Kirkland, WA, 98033","Match","Non_Exact","1846 9TH ST W, KIRKLAND, WA, 98033","-122.21315597811,47.69365383027","186681774","R"
"2569","15031 SE 66th St, Bellevue, WA, 98006","Match","Exact","15031 SE 66TH ST, BELLEVUE, WA, 98006","-122.14124372475,47.542651821312","239776773","R"
"1237","14151 174th Pl NE, Redmond, WA, 98052","Match","Exact","14151 174TH PL NE, REDMOND, WA, 98052","-122.107985806334,47.724630065672","239772506","L"
"2568","13010 NE 74th St, Kirkland, WA, 98033","Match","Exact","13010 NE 74TH ST, KIRKLAND, WA, 98033","-122.166502303879,47.671287657512","186604433","L"
"1236","12216 Greenwood Ave N, Seattle, WA, 98133","Match","Exact","12216 GREENWOOD AVE N, SEATTLE, WA, 98133","-122.355450475647,47.718268603792","186574242","R"
"2567","5803 129th Ave SE, Bellevue, WA, 98006","Match","Exact","5803 129TH AVE SE, BELLEVUE, WA, 98006","-122.169664285776,47.550457726129","239772760","R"
"1235","1218 19th Ave E, Seattle, WA, 98112","Match","Exact","1218 19TH AVE E, SEATTLE, WA, 98112","-122.307162463475,47.630765542749","186587460","R"
"2566","25733 SE 39th St, Issaquah, WA, 98029","Match","Exact","25733 SE 39TH ST, ISSAQUAH, WA, 98029","-121.996563724495,47.571603968063","239781626","L"
"1234","4150 244th Pl SE, Issaquah, WA, 98029","Match","Exact","4150 244TH PL SE, ISSAQUAH, WA, 98029","-122.016588040902,47.57032981574","648799347","R"
"2565","7321 NE 120th St, Kirkland, WA, 98034","Match","Exact","7321 NE 120TH ST, KIRKLAND, WA, 98034","-122.241929985387,47.707954190448","655678500","R"
"1233","8059 Loyal Way NW, Seattle, WA, 98117","Match","Exact","8059 LOYAL WAY NW, SEATTLE, WA, 98117","-122.394744034474,47.687725103158","186658024","L"
"2564","3009 W Emerson St, Seattle, WA, 98199","Match","Exact","3009 W EMERSON ST, SEATTLE, WA, 98199","-122.395820378383,47.654010092207","186659393","L"
"1232","2172 NE Noble St, Issaquah, WA, 98029","Match","Exact","2172 NE NOBLE ST, ISSAQUAH, WA, 98029","-122.000735954258,47.555035140321","187084061","L"
"2563","14845 NE 73rd Way, Redmond, WA, 98052","Match","Exact","14845 NE 73RD WAY, REDMOND, WA, 98052","-122.142122205251,47.670374973179","186954157","L"
"3894","17827 Mountain View Rd NE, Duvall, WA, 98019","No_Match"
"3895","3911 S 328th St, Federal Way, WA, 98001","Match","Exact","3911 S 328TH ST, FEDERAL WAY, WA, 98001","-122.284232685425,47.307726098326","186702954","R"
"3896","7052 39th Ave NE, Seattle, WA, 98115","Match","Exact","7052 39TH AVE NE, SEATTLE, WA, 98115","-122.28600449333,47.679771273639","239762190","R"
"3897","2120 31st Ave W, Seattle, WA, 98199","Match","Exact","2120 31ST AVE W, SEATTLE, WA, 98199","-122.396860067551,47.63788513836","186659575","R"
"3898","12271 Marine View Dr SW, Burien, WA, 98146","Match","Exact","12271 MARINE VIEW DR SW, BURIEN, WA, 98146","-122.36410167507,47.492447152041","186623305","R"
"3899","21809 SE 38th Pl, Issaquah, WA, 98075","Match","Exact","21809 SE 38TH PL, ISSAQUAH, WA, 98075","-122.050182714973,47.574641248826","186618328","R"
"1253","560 SW Fernwood St, Issaquah, WA, 98027","Match","Exact","560 SW FERNWOOD ST, ISSAQUAH, WA, 98027","-122.047232269526,47.522138243004","239765035","L"
"2584","4017 Corliss Ave N, Seattle, WA, 98103","Match","Exact","4017 CORLISS AVE N, SEATTLE, WA, 98103","-122.331518985439,47.655793102964","186583007","L"
"1252","7820 Ashworth Ave N, Seattle, WA, 98103","Match","Exact","7820 ASHWORTH AVE N, SEATTLE, WA, 98103","-122.339011607732,47.685676469252","186580166","R"
"2583","26449 171st Ave SE, Covington, WA, 98042","Match","Exact","26449 171ST AVE SE, COVINGTON, WA, 98042","-122.114476061819,47.364659438291","186638395","L"
"1251","20604 SE 24th St, Sammamish, WA, 98075","Match","Exact","20604 SE 24TH ST, SAMMAMISH, WA, 98075","-122.066313640065,47.588507838271","239764792","L"
"2582","8919 NE 142nd Way, Kirkland, WA, 98034","Match","Exact","8919 NE 142ND WAY, KIRKLAND, WA, 98034","-122.221966314268,47.72842141822","186598490","L"
"1250","25420 157th Ave SE, Covington, WA, 98042","Match","Exact","25420 157TH AVE SE, COVINGTON, WA, 98042","-122.131991617341,47.373694629447","186958920","L"
"2581","1212 NE 162nd St, Shoreline, WA, 98155","Match","Exact","1212 NE 162ND ST, SHORELINE, WA, 98155","-122.31561846959,47.74612956618","186575864","L"
"2580","7234 91st Ave SE, Mercer Island, WA, 98040","Match","Exact","7234 91ST AVE SE, MERCER ISLAND, WA, 98040","-122.218370272137,47.536947563688","658283026","L"
"1249","8835 NE 138th St, Kirkland, WA, 98034","Match","Exact","8835 NE 138TH ST, KIRKLAND, WA, 98034","-122.222625821646,47.724426069482","658288404","R"
"1248","3635 41st Ave W, Seattle, WA, 98199","Match","Exact","3635 41ST AVE W, SEATTLE, WA, 98199","-122.410074929963,47.652901340783","186659077","L"
"2579","22120 NE 26th Pl, Sammamish, WA, 98074","Match","Exact","22120 NE 26TH PL, SAMMAMISH, WA, 98074","-122.044845888662,47.63343185515","186617574","L"
